InputID,TargetID,Distance
31663779.0,430,0.000988999838427
34267529.0,430,0.00502170685655
36152723.0,406,0.00558832698264
32300023.0,430,0.00387266724499
36045922.0,201,0.00166390980414
1618919.0,408,0.000614793807565
36041453.0,430,0.00425781772379
32573668.0,405,0.00253934813538
297873.0,430,0.00363417506611
33466122.0,406,0.00075737262093
35729229.0,406,0.00511895004851
35402138.0,496,0.00173440179296
35958300.0,406,0.00609974146067
35475250.0,405,0.0046528743924
35685682.0,406,0.00634953509208
36008748.0,430,0.00360305729733
35525876.0,405,0.0017959246142
33899608.0,492,0.00222908059742
35695730.0,496,0.00530536245984
36177493.0,245,0.00276404111417
36074820.0,321,0.00485951773816
36023738.0,239,0.00308520621614
35870198.0,241,0.00172406005347
1645865.0,325,0.00315916948188
32994598.0,320,0.00406036299026
29467667.0,321,0.00338138139569
35501356.0,239,0.00294867773815
34921776.0,325,0.00274532735224
34336242.0,241,0.000149535091049
35594614.0,242,0.000366506397995
33383504.0,320,0.00351338729246
34188399.0,242,0.00494282343754
33283651.0,320,0.00118527648674
35079427.0,242,0.00379421569263
35784580.0,242,0.00450567952479
34016980.0,245,0.00408062440228
34701587.0,325,0.00274532735224
35958870.0,324,0.00082418138779
35483122.0,239,0.00291959060494
35753930.0,321,0.00496128323002
25146232.0,325,0.00109198261904
1913771.0,236,0.000780546705343
27723819.0,325,0.002276785897
32428601.0,242,0.00347631481796
1675552.0,239,0.0011997027264
33432934.0,324,0.000477873367632
35326730.0,244,0.00121451960373
35870066.0,242,0.00370093276926
359731.0,325,0.00164643885528
27590465.0,239,0.00229371584401
1683302.0,324,0.00230495461031
2111537.0,321,0.00299719567492
29356742.0,242,0.00454154551057
35929561.0,242,0.00334971914805
35822084.0,236,0.00167594693363
33939137.0,244,0.00120438285263
35273640.0,242,0.000721085985207
1613911.0,242,0.00335968690637
30991896.0,241,0.00185442215214
398563.0,242,0.00345457199738
31764027.0,239,0.00178862571303
32994287.0,320,0.00406036299026
35924470.0,242,0.000752120445438
34786323.0,241,0.00167802030753
2003537.0,239,0.00313194676889
34873212.0,325,0.00158157544783
30084343.0,244,0.00168200618795
35854164.0,242,0.00125694243531
35043018.0,244,0.00207016961606
34759341.0,241,0.000610472348617
35732169.0,244,0.00343945841395
32209920.0,321,0.00376979642187
35682043.0,239,0.00221255147146
1863240.0,325,0.00253722038925
35640930.0,320,0.00406036299026
25378698.0,321,0.0028744098691
1623617.0,321,0.00354470797704
35554779.0,244,0.00243781304945
33720377.0,324,0.00343165256851
34774682.0,239,0.00253436743803
31125055.0,321,0.00331285380531
1779150.0,242,0.00400362100851
28479513.0,325,0.00290337776779
32082873.0,324,0.00328962653593
32004558.0,320,0.00408587250493
33823577.0,241,0.00197598712083
36010026.0,321,0.0036560445844
35434519.0,242,0.00231868494353
34811265.0,320,0.00220043449847
32173748.0,244,0.00111297810494
1638996.0,320,0.0018155765315
36119592.0,241,0.00102386644827
31206533.0,320,0.00208111328836
31355523.0,321,0.00380759477646
35664249.0,325,0.0031665940732
33227040.0,239,0.00286308322635
25849359.0,241,0.00294570414827
35713598.0,239,0.00333074409484
35873027.0,190,0.00092281289885
33531318.0,189,0.000968179337692
34653038.0,190,0.00140914664331
34746129.0,189,0.00220534838481
35837370.0,187,0.0019670574334
35259391.0,187,0.00123118376423
35336327.0,656,0.00213903043811
35218967.0,656,0.00353915952009
34816133.0,197,0.00187906891335
35829100.0,656,0.00145504400873
29403409.0,262,0.00155306145273
35181541.0,190,0.000515178377077
35746917.0,261,0.00171574178311
33899536.0,191,0.00191989582438
30659515.0,195,0.00255075821603
34185526.0,187,0.0004973726293
35144798.0,189,0.0020787340912
464537.0,187,0.00215757309816
27624849.0,187,0.00236776866459
33965673.0,196,0.0014476655338
31167485.0,262,0.00177047565886
34668744.0,189,0.000390209012129
36045298.0,192,0.00043107347249
36147505.0,187,0.000970830016427
35739553.0,261,0.00102692567397
35663557.0,195,0.00139875078424
32858490.0,196,0.00176344617371
27880871.0,191,0.00165677251271
35056827.0,187,0.00128228944819
34702345.0,197,0.00260683367016
32444142.0,197,0.00350049929955
35023993.0,194,0.00103578565948
36146555.0,188,0.00137892472878
34794999.0,197,0.00187906891335
32399047.0,262,0.00188581650455
31373449.0,656,0.00197422580562
28842254.0,197,0.00346438160511
35611941.0,195,0.00335943700376
35869169.0,324,0.00367406997414
26823271.0,653,0.00208708188344
35820585.0,653,0.00103570976567
30437037.0,508,0.00251318997004
35210794.0,511,0.00230032384788
32932001.0,653,0.0013869149591
28835714.0,510,0.00561127847226
35080842.0,510,0.00404866482986
1617717.0,508,0.00392250773485
34154633.0,510,0.0037600423076
1727242.0,507,0.00178692971371
34537471.0,324,0.00193795648377
35864833.0,324,0.00216278057125
34787128.0,508,0.00586382075996
28325630.0,653,0.000708622227519
35298183.0,510,0.0031567715383
33158463.0,510,0.00655288464982
1612861.0,508,0.00167461502888
35957163.0,511,0.00374233247287
36116434.0,508,0.00686136498189
33385615.0,324,0.00360875186874
34068041.0,508,0.00686136498189
1792302.0,508,0.00762621660474
1847120.0,324,0.000544905167733
33984885.0,324,0.0017406383903
34337139.0,509,0.00187647961951
32717774.0,508,0.000767100675272
1845227.0,508,0.00302664315652
35978193.0,511,0.00345138744949
35638614.0,510,0.00340545307132
30437260.0,507,0.00205596049275
36080644.0,510,0.00397580078956
30809870.0,507,0.00131780630944
33529441.0,510,0.00237549925778
32875053.0,324,0.00372713664074
30858201.0,507,0.000321307647005
29306613.0,510,0.00404866482986
33428833.0,510,0.00376497873545
34782153.0,510,0.00436102193951
30437522.0,508,0.00314362703445
35052654.0,507,0.00249624670259
26585537.0,510,0.00409290945289
30842782.0,508,0.00251318997004
35405493.0,508,0.0060716490346
30998940.0,507,0.00120876954852
34138291.0,507,0.00183273811561
32202143.0,508,0.00217136267419
35134017.0,508,0.00577471848529
32656451.0,511,0.00292365599667
26783619.0,510,0.00452546011077
1670444.0,324,0.00320744063316
33657213.0,508,0.00411499408982
35708388.0,510,0.00596977841825
33953952.0,511,0.00292365599667
35223004.0,324,0.00124494467348
1876740.0,510,0.00353206994471
31078792.0,508,0.00597304241008
35732206.0,653,0.00155157370426
1907990.0,508,0.00187019568331
25014992.0,324,0.00289201668288
32108087.0,507,0.00120876954852
35686804.0,324,0.00271920036699
1781016.0,511,0.00246561206086
32626131.0,507,0.00414977467861
408210.0,510,0.00308177391197
1664197.0,510,0.00369824354221
35959326.0,508,0.0019663137927
36114970.0,508,0.00298303239249
35985204.0,511,0.00345138744949
35590675.0,510,0.00657623079271
35916401.0,507,0.000470027484356
35281195.0,507,0.000766600979145
32065608.0,508,0.00406696673992
34571341.0,232,0.00433116077591
32108040.0,233,0.0024491627173
1985722.0,234,0.00228780784207
1793224.0,235,0.000965992440402
35492230.0,232,0.00459926614162
31227616.0,515,0.006881711959
29123797.0,235,0.00101332322573
35957862.0,232,0.00141996379704
34715266.0,326,0.000948725863971
27517494.0,233,0.00129228013189
31108983.0,234,0.00313823638911
33086944.0,233,0.0021450864856
1692758.0,234,0.00152639812625
1778319.0,233,0.00146322130041
35886056.0,515,0.005604845535
34571214.0,232,0.00433116077591
34934264.0,233,0.00370573006242
27759811.0,233,0.00296782313763
34777369.0,235,0.00157416981145
35394737.0,232,0.0044084148896
34571289.0,232,0.00433116077591
34571296.0,232,0.00433116077591
34751643.0,232,0.00590235506336
1997833.0,235,0.00320132290242
35873143.0,234,0.00156631408151
27827191.0,235,0.00199170621382
33263878.0,233,0.00207444034658
26601688.0,515,0.00553886272047
32108064.0,233,0.00356139654453
1807659.0,232,0.00587963399408
34326043.0,234,0.0013844637903
35962262.0,233,0.00181290932858
34737519.0,233,0.00226653563616
34859541.0,233,0.00339163855404
30681469.0,235,0.00109842665158
32257336.0,233,0.0041951501459
36151113.0,235,0.00103838278966
31890791.0,234,0.00446703309158
30062210.0,234,0.00231643883014
34571276.0,232,0.00433116077591
35694893.0,234,0.00156631408151
31467091.0,235,0.00193753835533
32671088.0,234,0.00209241395306
33959599.0,234,0.00132750566316
1986695.0,233,0.00178219205493
1877893.0,234,0.00133535122134
33529324.0,515,0.0064195686703
32912476.0,233,0.00463044349476
31567086.0,235,0.00224876205724
34814383.0,515,0.00552288791833
26099516.0,233,0.00231984175997
36064147.0,235,0.00193753835533
25545031.0,233,0.00146561132951
35617004.0,232,0.00405499207753
34301218.0,326,0.00276217116986
34991945.0,234,0.00149599957198
26442485.0,235,0.0027236924115
35694930.0,234,0.00156631408151
33881968.0,235,0.00131983794739
26972227.0,234,0.00168246494964
29312491.0,233,0.00318150448211
34535017.0,234,0.00212854526682
32108038.0,235,0.00224448378497
34571173.0,232,0.00433116077591
31223068.0,233,0.00396538931403
32108054.0,235,0.00193753835533
34424537.0,326,0.0022428155364
1924385.0,326,0.0022624485883
30982240.0,233,0.0024491627173
29169951.0,233,0.00262328795056
26368654.0,235,0.000565157801484
28829200.0,232,0.00177805031404
33686774.0,234,0.00171023009895
35962379.0,233,0.00196926323247
30007777.0,234,0.00231643883014
35455393.0,234,0.00361868705181
34652354.0,232,0.00433116077591
34652355.0,232,0.00433116077591
34652351.0,232,0.00433116077591
35694966.0,234,0.00156631408151
35287549.0,232,0.00433116077591
35752954.0,233,0.00336999393354
34818006.0,232,0.0065184817565
1655347.0,234,0.00179352711959
33546833.0,232,0.00201321315858
35873155.0,234,0.00156631408151
28293257.0,326,0.00129492408621
35147969.0,233,0.00345241212352
29711854.0,234,0.00107644139603
35986848.0,237,0.00130538394214
351832.0,233,0.00434809508853
28517026.0,233,0.00414835085348
31046326.0,235,0.00161274406502
35689613.0,237,0.00356869528403
34366910.0,232,0.00343163761939
36062371.0,233,0.0025576159045
31504740.0,235,0.00224448378497
35796416.0,233,0.000821358321987
30537235.0,233,0.00381794151414
34756118.0,233,0.00214960627598
34255343.0,234,0.00397409225208
1662595.0,235,0.00224281558496
33978542.0,515,0.0064195686703
35599773.0,232,0.00375086041008
35979583.0,233,0.00441790684444
32728586.0,232,0.00651857505524
35647562.0,234,0.00279260726917
35985768.0,233,0.00441790684444
31518611.0,233,0.00356139654453
35694964.0,234,0.00156631408151
35134387.0,515,0.00624473778836
33231767.0,234,0.000829469928227
34571163.0,232,0.00433116077591
35922141.0,232,0.004777639313
30472180.0,237,0.00227826602755
35416264.0,233,0.00117788345848
34777003.0,326,0.00169731243098
34571364.0,232,0.00433116077591
35457649.0,232,0.00366877986878
31224068.0,233,0.00396538931403
34273000.0,197,0.00165175320536
34718256.0,299,0.00192120576396
36136006.0,197,0.00177492396204
36151101.0,433,0.0027901786286
35826456.0,433,0.00256615139622
36115350.0,494,0.00102350682872
35035271.0,433,0.00145421118764
36078081.0,197,0.00134063991738
31906946.0,494,0.00233949176501
32128905.0,494,0.00315060375278
36154397.0,292,0.00255789496904
34057043.0,494,0.00137931679311
25115904.0,494,0.00208536930939
34959294.0,494,0.00228134459342
33513851.0,292,0.0020957977354
31655003.0,594,0.00141723029354
36032325.0,433,0.00274906071698
36041177.0,494,0.00326047092281
35942049.0,197,0.00122745488981
34094858.0,494,0.00212796937375
35866242.0,494,0.00305753427579
35985942.0,299,0.00420937707035
34438828.0,299,0.00207307202543
35870021.0,494,0.0014227374648
1766600.0,82,0.0114698520551
36102589.0,88,0.0116935963569
35659137.0,82,0.00620226320022
33079183.0,88,0.0108112619169
34202793.0,88,0.0134024216632
35116259.0,82,0.0129028073457
35173795.0,88,0.0116935963569
36247678.0,88,0.0120961888014
35173869.0,88,0.0116935963569
35810259.0,82,0.0108574640201
35885999.0,82,0.00935745491695
36447690.0,82,0.0146807632623
35879472.0,88,0.0116935963569
36102593.0,88,0.0116935963569
34203174.0,88,0.0134551399259
35091711.0,88,0.0116241029467
34621791.0,88,0.0138586249629
35463283.0,82,0.0104323816294
35173864.0,88,0.0116935963569
1804762.0,82,0.0119812666647
35593878.0,82,0.00659756250365
36102636.0,88,0.0116935963569
36375340.0,88,0.0116935963569
27372279.0,84,0.00539057714447
34654549.0,82,0.00809148352868
2091603.0,82,0.010694496439
28990183.0,82,0.0110323405333
36189934.0,82,0.00683781680571
36102594.0,88,0.0116935963569
36102592.0,88,0.0116935963569
35173835.0,88,0.0116935963569
1785723.0,82,0.00567452438821
36354806.0,88,0.012415307369
36102554.0,88,0.0116935963569
2034699.0,88,0.0109573234293
35135381.0,88,0.013665633148
36102683.0,88,0.0116935963569
36102740.0,88,0.0116935963569
36102742.0,88,0.0116935963569
36102722.0,88,0.0116935963569
27463996.0,82,0.0127235243039
36105162.0,88,0.0113587237962
35721833.0,88,0.0108112619169
32443133.0,88,0.0116241029467
31076795.0,88,0.0114471529621
34756156.0,88,0.013665633148
35879465.0,88,0.0116935963569
35173988.0,88,0.0116935963569
35268609.0,88,0.0116241029467
36194158.0,82,0.00980411894293
35219625.0,88,0.0116241029467
1632589.0,82,0.0133594195401
36274589.0,82,0.0102408987331
35855216.0,82,0.0141117804223
35173900.0,88,0.0116935963569
35173907.0,88,0.0116935963569
33215646.0,88,0.0116241029467
34236245.0,82,0.0107377435789
35173947.0,88,0.0116935963569
36102658.0,88,0.0116935963569
27731086.0,82,0.0143872299033
35173949.0,88,0.0116935963569
35173945.0,88,0.0116935963569
36014235.0,82,0.00650318908179
34661059.0,245,0.00141688559431
27907080.0,239,0.00136512995235
35875190.0,238,0.00340284710762
30842587.0,243,0.00201355889355
1775559.0,238,0.00320027768568
30436957.0,235,0.00272248585335
35797444.0,238,0.00121239744571
30116809.0,238,0.00197809675421
441486.0,326,0.00378029253116
27068583.0,238,0.00754981368706
27780843.0,238,0.00895098752223
35659111.0,238,0.00209197045268
2151375.0,235,0.00747969435282
33518168.0,240,0.00188839163778
28875267.0,326,0.00363879399858
29341652.0,238,0.0063761834927
30017153.0,238,0.00728853061464
34593153.0,245,0.000986227287761
36012121.0,245,0.00550552382154
36073913.0,240,0.000975123853361
28021311.0,238,0.00735441738643
35217536.0,238,0.00232313120973
36097730.0,326,0.00861474807291
35364786.0,240,0.0062962757416
26140715.0,239,0.00195644019341
32522551.0,235,0.00259530060716
36016410.0,239,0.00240650600178
31532764.0,238,0.0063761834927
34005722.0,326,0.00797104406733
34005720.0,326,0.00797104406733
30527683.0,326,0.00797104406733
2093561.0,243,0.00239155657468
34834559.0,238,0.00323599380747
30436861.0,238,0.00492558111664
33600707.0,238,0.00176690986533
31263741.0,238,0.00101168192623
2034831.0,245,0.00235899820771
32108095.0,326,0.00372990080428
35695561.0,238,0.00604081625092
30527664.0,326,0.00797104406733
29671177.0,235,0.00610629876857
32329899.0,240,0.00242296106221
34731151.0,245,0.00141688559431
33211827.0,326,0.00372990080428
1607590.0,326,0.00605121998662
1705225.0,245,0.00270911702026
34005715.0,326,0.00797104406733
30496347.0,238,0.00797310170927
36032537.0,238,0.00684424621263
33677893.0,238,0.00176690986533
35955317.0,240,0.00727694574473
35695831.0,238,0.00604081625092
32785261.0,241,0.000736161340351
25989418.0,245,0.00135648638379
34368831.0,240,0.000941268196171
27955554.0,238,0.00851985335122
33775046.0,238,0.0064711289187
32855445.0,243,0.00175185360464
30120491.0,326,0.00609284034096
32452012.0,243,0.00162756353632
36127543.0,235,0.006396345226
31570872.0,326,0.00372990080428
35898551.0,243,0.00218774247218
1754567.0,235,0.00234237330492
36037797.0,238,0.00639911427943
35163440.0,240,0.00239947184752
34363427.0,235,0.006335771874
30436422.0,243,0.00201355889355
35556536.0,238,0.00197809675421
25966248.0,237,0.000823076309595
1677561.0,235,0.0049895512589
26086347.0,238,9.01697729187e-05
34713247.0,238,0.00197809675421
35649289.0,241,0.00031596538997
26485277.0,238,0.00813483551522
35866720.0,235,0.00592486007262
26039836.0,235,0.00743173420414
34853023.0,239,0.00136512995235
35991971.0,326,0.0077415320054
28022475.0,235,0.00295928677763
32014856.0,243,0.000813214425183
2080289.0,241,0.000469393527771
34183713.0,237,0.00215338376432
1997869.0,243,0.00122282299567
35509366.0,240,0.00634108138473
28433590.0,238,0.00928155269692
32175356.0,326,0.0070591105941
30527681.0,326,0.00797104406733
30527684.0,326,0.00797104406733
32923294.0,238,0.0021838259441
1715249.0,238,0.00723946021836
30272685.0,243,0.00229539118365
35032040.0,243,0.00229539118365
31517359.0,326,0.00500567321291
2076666.0,235,0.0051056063705
34749468.0,240,0.00106081004582
392057.0,245,0.000600313626559
1880204.0,238,0.00574914747017
36094045.0,235,0.00264280598207
33523232.0,326,0.00338502665118
36165037.0,243,0.000683940138352
35364820.0,326,0.00228952873062
25453215.0,245,0.00102469849297
35403534.0,245,0.00181749058673
33765611.0,243,0.00120180948938
36118994.0,238,0.00746172286504
35369139.0,240,0.00127451804356
32930096.0,326,0.00338192325771
35603995.0,238,0.00287117953646
2066114.0,240,0.00069445332603
30527682.0,326,0.00797104406733
29365655.0,237,0.00298551638222
32083616.0,238,0.00671359072158
35829548.0,238,0.00505857504555
27587616.0,240,0.00193616558015
35073064.0,238,0.00197359644319
36101272.0,206,0.0101548949509
35610085.0,384,0.0054225015021
33397829.0,384,0.00604778772731
1891089.0,384,0.00681011948792
36101585.0,384,0.00195106972768
27334445.0,384,0.00857039615801
1970605.0,384,0.00900105424264
33965697.0,384,0.00240117009158
36100168.0,206,0.0101548949509
35760075.0,384,0.00334248994928
34043937.0,384,0.00779740607729
35828403.0,384,0.0101323420278
36116874.0,206,0.0101548949509
32494652.0,385,0.00438191302644
29610535.0,384,0.00457318462574
35348739.0,384,0.00418893711683
32918607.0,384,0.00969971667066
30590717.0,384,0.00386488736567
36107206.0,384,0.00359970037532
32258750.0,384,0.00700530218623
1754758.0,384,0.00959844310267
31354355.0,384,0.00595875647692
1877380.0,384,0.00380648964874
36116877.0,206,0.0101548949509
1833565.0,384,0.00511781323157
36040320.0,384,0.00301356754154
33254233.0,385,0.0037942009858
35889724.0,384,0.0048015862722
25960081.0,384,0.00710592006112
1619539.0,384,0.00392906898491
33854790.0,264,0.0049890942943
33212227.0,384,0.00334309788578
33106783.0,384,0.00238976767904
34924954.0,384,0.003143508162
1709255.0,384,0.00219891330889
30964449.0,384,0.00323338180915
35597177.0,384,0.00343559741166
36116869.0,206,0.0101548949509
36118571.0,384,0.00826502339563
36101624.0,255,0.00117176930075
35970948.0,32,0.00120286467851
29235647.0,255,0.00207421812021
33547321.0,176,0.00155419896358
33547322.0,176,0.00155419896358
33547324.0,176,0.00155419896358
33547327.0,176,0.00155419896358
35855334.0,173,0.000681391512934
35805736.0,36,0.00152736233517
34250611.0,255,0.0020133082608
36012083.0,32,0.00211832591049
34897742.0,255,0.00190145844243
34955100.0,255,0.00142115090515
36032705.0,32,0.000742612047571
35981113.0,255,0.00083254914603
31502741.0,255,0.000499189484709
34701151.0,174,0.00140320588274
35669030.0,112,0.0016553626331
35869551.0,698,0.00308651579422
35777471.0,174,0.00183105647354
35121105.0,255,0.000416484305185
29742525.0,698,0.00295699282904
34395469.0,34,0.00235906148773
35302549.0,36,0.000576780972522
30186108.0,34,0.000865259815267
1615849.0,255,0.0027427085942
33447776.0,27,0.00170128547829
35145121.0,32,0.00101700692717
35575974.0,255,0.000768921349738
34985958.0,255,0.00208885809421
1740329.0,255,0.00148573217802
35909543.0,173,3.70698564482e-05
34699153.0,112,0.00195149421234
1616136.0,255,0.00211674877698
27414604.0,255,0.00113805186683
35356298.0,255,0.00209852270189
36035187.0,255,0.00106177459955
32210852.0,112,0.0013540953665
33861756.0,174,0.00266598301504
35573549.0,176,0.00155419896358
35625993.0,33,0.000294470271696
35760594.0,34,0.00275128088758
33569276.0,255,0.00196651889306
35669681.0,174,0.00266598301504
35322589.0,173,0.00243242858926
30221487.0,698,0.00281561800105
1772290.0,255,0.00149469488286
29039338.0,37,0.0021195635527
33688769.0,173,0.00228488589085
33531827.0,174,0.00155733973094
25890419.0,255,0.0012546058216
35554335.0,102,0.00173256503824
36108829.0,101,0.00121080026255
36055781.0,102,0.00306247811043
36078277.0,100,0.000845311841863
33260885.0,597,0.000411937956078
26783708.0,99,0.0012541605689
36123170.0,102,0.00306247811043
34204015.0,102,0.00299757216162
34672504.0,708,0.00357724956317
35857420.0,142,0.00161795621361
35627197.0,36,0.00112107487965
31355265.0,102,0.00146070124541
35496429.0,708,0.00357724956317
1746676.0,34,0.0018608328518
35377961.0,138,0.000532332026082
34297411.0,708,0.00362137960077
34672793.0,708,0.00357724956317
33901180.0,102,0.000408470011176
35384927.0,139,0.00149360403757
28036445.0,142,0.00155984428032
35384846.0,100,0.00209028128753
35933257.0,102,0.00165208987453
34879242.0,708,0.00357724956317
35285006.0,99,0.00145849356258
34784759.0,101,0.00180697461672
34595486.0,597,0.00290246094525
35703646.0,100,0.00222899544198
34430545.0,36,0.00217793594728
36031290.0,101,0.00240766849415
35725458.0,101,0.0019448318363
33288004.0,101,0.00180697461672
29533254.0,34,0.00323361396369
35095276.0,34,0.00242952207054
35486454.0,101,0.0015192784387
32146936.0,104,0.000606403977801
35260085.0,36,0.0015918427773
35725275.0,102,0.00307791299389
35818052.0,136,0.00134281644729
34561429.0,136,0.00134281644729
36116279.0,138,0.00052642969411
36130250.0,102,0.00165208987453
35104974.0,136,0.00134281644729
36037302.0,102,0.00165208987453
35412405.0,102,0.00191628036491
34804474.0,708,0.00357724956317
35818049.0,136,0.00134281644729
29417416.0,102,0.00341474165083
28985348.0,102,0.00115961812067
34804740.0,708,0.00357724956317
35602501.0,36,0.0015918427773
35798497.0,140,0.00017772195402
25973177.0,101,0.00260292766
35870754.0,101,0.0015192784387
35104975.0,136,0.00134281644729
31443003.0,100,0.00205177416606
35496601.0,708,0.00357724956317
35198513.0,104,0.000606403977801
1713646.0,102,0.00160905534082
1596782.0,101,0.00213558984836
31822499.0,36,0.00239709509519
34120619.0,138,0.000702917807549
35818050.0,136,0.00134281644729
35818051.0,136,0.00134281644729
34867511.0,101,0.00131923620364
35857530.0,99,0.00130191816343
30413797.0,34,0.0020920874625
35757123.0,36,0.00223279053017
25863348.0,140,0.000923334491938
34977398.0,102,0.00225595826682
36056099.0,143,0.00124324863848
35440291.0,36,0.00320077930771
34942923.0,139,0.00129946484072
35402001.0,139,0.000896704356922
35749961.0,140,0.00017772195402
32451720.0,102,0.00196762381243
34663671.0,36,0.000691891565279
35865390.0,34,0.00211605849515
35791007.0,102,0.00206064267355
30475317.0,597,0.000411937956078
31132621.0,102,0.000879619136073
1682073.0,34,0.00286325998249
35993146.0,34,0.00128650979052
35635896.0,34,0.00301497116842
34853518.0,34,0.00181199849624
35495702.0,708,0.00357724956317
35821187.0,36,0.00275452130923
35551802.0,491,0.00280814884754
1676473.0,6,0.00100021170186
36452935.0,491,0.00358774396736
31384654.0,3,0.00118735583881
320173.0,6,0.000386511573119
32106833.0,3,0.00155114484022
35836178.0,491,0.00395191168487
34397769.0,4,0.00290494348175
36486869.0,491,0.00241157488728
1784423.0,6,0.00444037884476
34542904.0,6,0.00407986453364
35258556.0,6,0.00367264408038
26143846.0,5,0.00191089903683
35734812.0,491,0.00347830799988
36490568.0,4,0.00181000074257
35600343.0,491,0.00125776806977
34932078.0,491,0.00274344012549
35955823.0,4,0.00316297851093
34714081.0,6,0.000482356811107
35500785.0,6,0.00100327783322
28935155.0,6,0.00383012351283
35166919.0,5,0.000276589240768
464544.0,491,0.00409911712832
36473403.0,5,0.00208431277063
28934631.0,6,0.00383012351283
31029443.0,6,0.00183790810073
31127690.0,5,0.00303835088856
35755587.0,6,0.00293158304276
35627343.0,5,0.00390633199542
34560181.0,491,0.00242856482284
732914.0,491,0.00169266465365
1752125.0,6,0.00174946068123
35543704.0,3,0.00130000792082
27919532.0,6,0.00422462593689
34121726.0,6,0.00241365457897
35456163.0,0,0.00356249417593
33747890.0,491,0.00292154172094
36424776.0,6,0.00231514418409
36496483.0,491,0.000735320959303
32450729.0,319,0.00207772224953
35036607.0,677,0.00370427104911
36005008.0,319,0.00228142181903
35892854.0,677,0.00297185957343
36044392.0,322,0.00540880581165
312612.0,677,0.00376837486293
31128468.0,322,0.000729709332027
35209987.0,677,0.00202940267484
36202702.0,322,0.00381789033321
30991899.0,677,0.00446061137512
1644676.0,319,0.00472161230548
33462060.0,322,0.00455936188881
36006082.0,319,0.00136601848862
35784962.0,677,0.00321999575051
2066507.0,677,0.00365116625529
35814327.0,322,0.00406995956837
25485295.0,677,0.00358817657155
36045105.0,319,0.00393597420342
29113447.0,677,0.00449115401924
31295695.0,319,0.00340771310003
36202020.0,677,0.00346659357754
33917848.0,322,0.00142967295688
34406900.0,322,0.00201125498701
29691190.0,322,0.00459658822708
32797381.0,322,0.00382887514212
34753004.0,319,0.00375503711528
26782637.0,319,0.00228036921932
1821042.0,322,0.00165344543615
34140263.0,318,0.00100283395862
33287399.0,319,0.00194644249325
34128887.0,677,0.00408120651913
30437051.0,677,0.00149455756764
1855395.0,677,0.00479005744634
35181944.0,319,0.00303775711205
36146616.0,319,0.0046248635923
30807998.0,677,0.00149455756764
36231935.0,318,0.0010898747221
29376705.0,319,0.00301978281086
36166912.0,319,0.00428854589711
1912406.0,322,0.00159509421214
36239681.0,319,0.000773728088323
1641469.0,319,0.00139680793435
35973335.0,318,0.00229231631901
1985744.0,677,0.00151690633757
35473823.0,322,0.000729709332027
35102021.0,677,0.00301857477976
35435477.0,318,0.000820028459108
28521679.0,319,0.00439365173622
27077723.0,677,0.0040117352991
1699663.0,319,0.00106678071321
35710605.0,319,0.00433682547251
32163510.0,319,0.00150109613686
35728425.0,322,0.00565141501607
35530560.0,677,0.00405882841089
